@id,name,highway,place,highway_valid
60991269,Гористий провулок,residential,,
60991271,Криворізька вулиця,residential,,
60991273,Сквирська вулиця,residential,,
60991275,Гориста вулиця,residential,,
60991278,вулиця Михайла Стельмаха,residential,,
60991279,Ужгородська вулиця,residential,,
61333819,Дорогожицька вулиця,tertiary,,
61404339,Петропавлівська вулиця,tertiary,,
61748656,Дорогожицька вулиця,tertiary,,
62191224,Архімедка,track,,False
62191228,Біличанський тунель,track,,False
62192819,проспект Академіка Палладіна,trunk,,
62192820,Берковецька вулиця,unclassified,,
62799107,Європейська площа,secondary,,
62799116,вулиця Михайла Грушевського,secondary,,
62805173,вулиця Михайла Грушевського,secondary,,
62805199,Музейний провулок,residential,,
63115778,майдан Незалежності,secondary,,
65111709,вулиця Сімʼї Прахових,residential,,
65464795,вулиця Наталії Ужвій,tertiary,,
65464883,проспект Європейського Союзу,secondary,,
65464930,проспект Європейського Союзу,secondary,,
66363765,Байкова вулиця,secondary,,
66363798,вулиця Івана Федорова,secondary,,
66363807,вулиця Івана Федорова,secondary,,
66722570,вулиця Алімпія Галика,residential,,
66722571,вулиця Алімпія Галика,residential,,
67200498,66-та Садова вулиця,residential,,
67200511,66-та Садова вулиця,residential,,
67200518,67-ма Садова вулиця,residential,,
67200521,191-ша Садова вулиця,residential,,
67218698,137-ма Садова вулиця,residential,,
67218703,49-та Садова вулиця А,residential,,
67218717,52-га Садова вулиця,residential,,
67218730,49-та Садова вулиця А,residential,,
67218731,Жемчужна вулиця,residential,,
67218732,73-тя Садова вулиця,residential,,
67218767,137-ма Садова вулиця,residential,,
67218772,Янтарна вулиця,residential,,
67218778,50-та Садова вулиця,residential,,
67218783,50-та Садова вулиця,residential,,
67218802,136-та Садова вулиця,residential,,
67218804,Дніпровська набережна,construction,,False
67218806,Завальна вулиця,residential,,
67218811,50-та Садова вулиця А,residential,,
67218814,193-тя Садова вулиця,residential,,
67218823,138-ма Садова вулиця,residential,,
67218825,Зелена вулиця,residential,,
67218832,Соборна вулиця,residential,,
67218840,192-га Садова вулиця,residential,,
67218847,183-тя Садова вулиця,residential,,
67218863,Квітнева вулиця,residential,,
67218871,191-ша Садова вулиця,residential,,
67218875,52-га Садова вулиця,residential,,
67218885,49-та Садова вулиця,residential,,
67218887,139-та Садова вулиця,residential,,
67218888,Степова вулиця,residential,,
67218889,65-та Садова вулиця,residential,,
67218890,49-та Садова вулиця А,residential,,
67218891,192-га Садова вулиця,residential,,
67218896,Дмитрівська вулиця,residential,,
67218897,53-тя Садова вулиця,residential,,
67218898,Дніпровська набережна,secondary,,
67218902,49-та Садова вулиця,residential,,
67218903,Лозова вулиця,residential,,
67218906,135-та Садова вулиця,residential,,
