@id,name,highway,place,highway_valid,name_type
163592270,159-та Садова вулиця,residential,,,вулиця
163717151,39-та Садова вулиця,residential,,,вулиця
164376509,Дорога скорботи,footway,,False,дорога
164750322,вулиця Незалежності,residential,,,вулиця
164782397,вулиця Олеся Бердника,residential,,,вулиця
165382845,Купʼянський провулок,residential,,,провулок
165614083,Підгірна вулиця,residential,,,вулиця
165643896,площа Пантелеймона Куліша,residential,,,площа
165739397,Золота вулиця,residential,,,вулиця
165739418,вулиця Єлизавети Шахатуні,residential,,,вулиця
165819918,Дамбова вулиця,residential,,,вулиця
165819919,Каховська вулиця,residential,,,вулиця
165819921,Силікатна вулиця,residential,,,вулиця
165819924,Центральна Садова вулиця,tertiary,,,вулиця
165819928,2-га Канальна вулиця,service,,,вулиця
165819929,7-ма Канальна вулиця,service,,,вулиця
165819930,2-га Дамбова вулиця,service,,,вулиця
165819931,6-та Канальна вулиця,service,,,вулиця
165819932,5-та Канальна вулиця,service,,,вулиця
165819934,4-та Канальна вулиця,service,,,вулиця
165819935,8-ма Канальна вулиця,service,,,вулиця
165819940,1-ша Канальна вулиця,service,,,вулиця
165819941,3-тя Канальна вулиця,service,,,вулиця
165947954,11-та Канальна вулиця,service,,,вулиця
165948030,9-та Канальна вулиця,service,,,вулиця
166114213,4-та Залізнична вулиця,residential,,,вулиця
166114221,Променева вулиця,residential,,,вулиця
166114233,Піщана вулиця,residential,,,вулиця
166114235,Виноградна вулиця,residential,,,вулиця
166114236,Качина вулиця,residential,,,вулиця
166114242,2-га Залізнична вулиця,residential,,,вулиця
166114243,211-та Садова вулиця,residential,,,вулиця
166114244,200-та Садова вулиця,residential,,,вулиця
166114247,209-та Садова вулиця,residential,,,вулиця
166114253,208-ма Садова вулиця,residential,,,вулиця
166114259,213-та Садова вулиця,residential,,,вулиця
166114264,203-тя Садова вулиця,residential,,,вулиця
166166009,Остерська вулиця,residential,,,вулиця
166219985,Заповітний провулок,residential,,,провулок
166250005,Кругла вулиця,residential,,,вулиця
166323144,Слюсарний провулок,residential,,,провулок
166331683,Казанська вулиця,living_street,,False,вулиця
166346605,Госпітальний провулок,residential,,,провулок
166488830,Теремківський провулок,residential,,,провулок
166696314,Сеноманська вулиця,residential,,,вулиця
166804746,Арсенальний провулок,residential,,,провулок
167050774,Віто-Литовський провулок,residential,,,провулок
167058926,Ходосівська вулиця,service,,,вулиця
168484938,Травнева вулиця,residential,,,вулиця
168572175,Світлодарська вулиця,residential,,,вулиця
168585935,вулиця Архітектора Кобелєва,residential,,,вулиця
168743834,Дубровицький провулок,service,,,провулок
170063702,Теремківська вулиця,residential,,,вулиця
170076304,Планетна вулиця,residential,,,вулиця
170800708,4-та Синьоозерна вулиця,residential,,,вулиця
170817853,вулиця Карела Чапека,tertiary,,,вулиця
171032466,проспект Дмитра Павличка,residential,,,проспект
171032526,Бережанська вулиця,tertiary,,,вулиця
171661501,вулиця Костянтина Хохлова,residential,,,вулиця
172384581,Софіївська вулиця,residential,,,вулиця
172705517,Інженерний провулок,residential,,,провулок
172705519,вулиця Дениса Монастирського,residential,,,вулиця
172705521,Іподромний провулок,residential,,,провулок
172705524,Очаківський провулок,residential,,,провулок
172771735,вулиця Василя Іваниса,residential,,,вулиця
172817578,Моторний провулок,service,,,провулок
172819172,Бродівський провулок,residential,,,провулок
172819175,Комунальна вулиця,residential,,,вулиця
172819179,Крута вулиця,residential,,,вулиця
172852074,провулок Ольги Кобилянської,residential,,,провулок
173390323,Прибрежна вулиця,residential,,,вулиця
173455734,узвіз Репʼяхів Яр,service,,,узвіз
173527520,провулок Євгена Гуцала,residential,,,провулок
173532892,Хрестовий провулок,residential,,,провулок
174152729,провулок Кучмин Яр,footway,,False,провулок
176413206,вулиця Сімʼї Ідзиковських,residential,,,вулиця
178778964,Арсенальна площа,service,,,площа
179977943,вулиця Джеймса Мейса,residential,,,вулиця
180367286,провулок Якова Шульгина,residential,,,провулок
180538230,Липський провулок,residential,,,провулок
180727497,вулиця Янки Купали,residential,,,вулиця
181334015,Тополева вулиця,residential,,,вулиця
182921638,вулиця Івана Неходи,residential,,,вулиця
182921640,вулиця Кучмин Яр,residential,,,вулиця
182921658,площа Петра Кривоноса,residential,,,площа
183205618,Богодухівська вулиця,service,,,вулиця
183716951,Саперно-Слобідський проїзд,residential,,,проїзд
185585313,вулиця Сімʼї Кульженків,secondary,,,вулиця
186275993,алея 1941 року,service,,,алея
187004061,вулиця Івана Сірка,tertiary,,,вулиця
191579100,площа Слави,,square,,площа
191681153,Нова вулиця,residential,,,вулиця
192001779,вулиця Лєскова,residential,,,вулиця
192051687,провулок Плещеєва,living_street,,False,провулок
192051688,Вітянська вулиця,living_street,,False,вулиця
192060003,вулиця Петра Болбочана,residential,,,вулиця
192394763,Приколійна вулиця,residential,,,вулиця
192682960,Сторожова вулиця,residential,,,вулиця
192682961,Кутова вулиця,residential,,,вулиця
192765287,Балакліївська вулиця,residential,,,вулиця
193997536,вулиця Брюллова,residential,,,вулиця
195446998,Травневий провулок,residential,,,провулок
196830992,алея Праведників,footway,,False,алея
196886826,Курганівський провулок,service,,,провулок
196891741,Верхньоключова вулиця,residential,,,вулиця
196922218,Михайлівський провулок,residential,,,провулок
197172526,Воздвиженський провулок,living_street,,False,провулок
197448998,Корінна вулиця,residential,,,вулиця
197653404,Успішна вулиця,residential,,,вулиця
199391673,Боричів узвіз,primary_link,,,узвіз
205455034,вулиця Костянтина Герасименка,residential,,,вулиця
205455036,Сулимівська вулиця,residential,,,вулиця
205455037,вулиця Михайла Чалого,residential,,,вулиця
206352208,вулиця Григорія Ващенка,residential,,,вулиця
213203619,вулиця Українська,service,,,вулиця
214302171,Вербна вулиця,residential,,,вулиця
214302181,8-ма Лугова вулиця,residential,,,вулиця
214302210,2-га Абрикосова вулиця,residential,,,вулиця
214303156,4-та Абрикосова вулиця,residential,,,вулиця
214303158,12-та Абрикосова вулиця,residential,,,вулиця
214305457,Авіаційна вулиця,residential,,,вулиця
214307747,117-та Садова вулиця,residential,,,вулиця
214307751,116-та Садова вулиця,residential,,,вулиця
214307755,114-та Садова вулиця,residential,,,вулиця
214382664,провулок Ватутіна,residential,,,провулок
214393877,Серпнева вулиця,residential,,,вулиця
214393878,Липнева вулиця,residential,,,вулиця
214393882,Січнева вулиця,residential,,,вулиця
214696683,Томашевська вулиця,unclassified,,,вулиця
215100820,Ічкерська вулиця,residential,,,вулиця
216142428,вулиця Уласа Самчука,residential,,,вулиця
216142429,Тетерівська вулиця,residential,,,вулиця
216142431,Мелітопольська вулиця,residential,,,вулиця
216142432,Бузька вулиця,residential,,,вулиця
216161628,Дібровний провулок,residential,,,провулок
217981339,Тихонівський провулок,residential,,,провулок
218301625,Пустинська вулиця,residential,,,вулиця
218724465,Хорольська вулиця,residential,,,вулиця
218724469,вулиця Княгині Інгігерди,residential,,,вулиця
218724669,Краснокутська вулиця,residential,,,вулиця
218724670,Сосницька вулиця,residential,,,вулиця
219406524,вулиця Багряна Дуброва,residential,,,вулиця
219406526,вулиця Кленова Долина,residential,,,вулиця
219406527,вулиця Квіткові Луки,residential,,,вулиця
221428698,Дністровська вулиця,living_street,,False,вулиця
222869323,провулок Бабин Яр,unclassified,,,провулок
222886566,Монашинська вулиця,residential,,,вулиця
223404241,Полоцький провулок,residential,,,провулок
223676683,вулиця Чорних Запорожців,residential,,,вулиця
225779328,вулиця Шовкуненка,residential,,,вулиця
226324433,вулиця Новаторів,residential,,,вулиця
226874275,вулиця Князя Всеволода Ярославича,residential,,,вулиця
226874278,вулиця Мирослава Ірчана,residential,,,вулиця
227692800,Яслинська вулиця,residential,,,вулиця
230968034,вулиця Академіка Потебні,residential,,,вулиця
230968037,вулиця Яна Райніса,residential,,,вулиця
230968159,Далека вулиця,residential,,,вулиця
231120956,площа Анкари,secondary,,,площа
231331113,вулиця Олега Афанаса,residential,,,вулиця
231896152,провулок Олега Кошового,service,,,провулок
232101355,Ракетна вулиця,residential,,,вулиця
232268520,Помаранчева вулиця,residential,,,вулиця
232268524,вулиця Василя Седляра,residential,,,вулиця
232268528,вулиця Сергія Шишка,residential,,,вулиця
232268530,вулиця Професора Делоне,residential,,,вулиця
232268531,Мʼятна вулиця,residential,,,вулиця
232268534,Трояндова вулиця,service,,,вулиця
232268536,Практична вулиця,residential,,,вулиця
232268537,вулиця Михайла Лучкая,residential,,,вулиця
232268538,вулиця Олександра Богомазова,residential,,,вулиця
232268541,Журавлина вулиця,residential,,,вулиця
232268543,вулиця Сергія Висоцького,residential,,,вулиця
232370869,Ізяславський провулок,residential,,,провулок
232370925,вулиця Дмитра Григоровича,residential,,,вулиця
232678836,Набережний провулок,residential,,,провулок
232895464,вулиця Маслівка,residential,,,вулиця
232914158,Ніжинський провулок,service,,,провулок
233042066,вулиця Корінна,residential,,,вулиця
233277544,Галицька вулиця,residential,,,вулиця
234705398,Західний провулок,residential,,,провулок
234814986,вулиця Чмелів Яр,residential,,,вулиця
235121383,97-ма Садова вулиця,residential,,,вулиця
235121780,1-ша Східна вулиця,residential,,,вулиця
235121781,2-га Східна вулиця,residential,,,вулиця
235121782,3-тя Східна вулиця,residential,,,вулиця
235124775,Північно-Степова вулиця,residential,,,вулиця
235124776,14-та вулиця Ентузіастів,residential,,,вулиця
235124784,16-та вулиця Ентузіастів,residential,,,вулиця
235124786,10-й Північно-Озерний провулок,residential,,,провулок
235124787,5-й Східно-Дальній провулок,residential,,,провулок
235124789,Північно-Озерна вулиця,residential,,,вулиця
235124791,15-та вулиця Ентузіастів,residential,,,вулиця
235124792,11-й Північно-Озерний провулок,residential,,,провулок
235176438,6-й Північно-Озерний провулок,residential,,,провулок
235176439,5-й Північно-Озерний провулок,residential,,,провулок
235176440,Золотистий провулок,residential,,,провулок
235176449,Орхідейна вулиця,residential,,,вулиця
235176976,4-й Північно-Озерний провулок,residential,,,провулок
235176977,3-й Північно-Озерний провулок,residential,,,провулок
235176978,2-й Північно-Озерний провулок,residential,,,провулок
235176979,1-й Північно-Озерний провулок,residential,,,провулок
235176980,Аматорська вулиця,residential,,,вулиця
235180881,6-й Східно-Дальній провулок,residential,,,провулок
235180883,Лісостепова вулиця,residential,,,вулиця
235180885,7-й Північно-Озерний провулок,residential,,,провулок
235180889,8-й Північно-Озерний провулок,residential,,,провулок
235180891,9-й Північно-Озерний провулок,residential,,,провулок
235180895,1-й Лісо-Степовий провулок,residential,,,провулок
235180898,2-й Лісо-Степовий провулок,residential,,,провулок
235180901,3-й Лісо-Степовий провулок,residential,,,провулок
235180903,6-та Приозерна вулиця,residential,,,вулиця
235180905,4-й Лісо-Степовий провулок,residential,,,провулок
235180916,1-й Східно-Дальній провулок,residential,,,провулок
235180921,2-й Східно-Дальній провулок,residential,,,провулок
235180923,3-й Східно-Дальній провулок,residential,,,провулок
235180925,4-й Східно-Дальній провулок,residential,,,провулок
235257352,провулок Павла Грабовського,residential,,,провулок
235425670,Буковинський провулок,residential,,,провулок
235858110,провулок Князя Володимира Ольґердовича,living_street,,False,провулок
236098879,вулиця Сергія Параджанова,residential,,,вулиця
236098880,провулок Сергія Параджанова,residential,,,провулок
237520483,Оболонська площа,secondary,,,площа
238096396,вулиця 8 Березня,residential,,,вулиця
238097079,Джерельний провулок,residential,,,провулок
238166660,провулок Софії Окуневської,residential,,,провулок
238166661,вулиця Василя Вишиваного,residential,,,вулиця
238166662,Вільхова вулиця,residential,,,вулиця
238166664,Остерський провулок,residential,,,провулок
238166665,Опришківська вулиця,residential,,,вулиця
238166666,провулок Винахідників,residential,,,провулок
238166668,Скадовський провулок,residential,,,провулок
238166671,вулиця Князя Любарта,residential,,,вулиця
238170569,Сеноманський провулок,residential,,,провулок
238172704,Марганецький провулок,residential,,,провулок
238172707,Паровозний провулок,residential,,,провулок
238172709,Маломарганецький провулок,residential,,,провулок
238172713,Паровозна вулиця,residential,,,вулиця
238174547,Семафорна вулиця,living_street,,False,вулиця
239645254,вулиця Андрія Верхогляда,residential,,,вулиця
239967928,вулиця Володимира Сальського,residential,,,вулиця
241084346,11-та Набережна вулиця,residential,,,набережна
241084347,18-та Набережна вулиця,residential,,,набережна
241852490,Військова вулиця,residential,,,вулиця
242068939,Пилипівський провулок,service,,,провулок
244621182,вулиця Українського Відродження,tertiary,,,вулиця
246224374,Ремонтна вулиця,unclassified,,,вулиця
246815503,Полтавська вулиця,residential,,,вулиця
246816114,Лукʼянівський провулок,living_street,,False,провулок
247187868,провулок Станіслава Лема,construction,,False,провулок
250383257,Якубенківська вулиця,residential,,,вулиця
251123724,1-ша вулиця,residential,,,вулиця
253736834,Балтійський провулок,residential,,,провулок
255036528,Трьохсвятительська вулиця,pedestrian,,,вулиця
255228506,Осіння вулиця,tertiary,,,вулиця
255777870,Сосновий провулок,unclassified,,,провулок
256472443,2-га вулиця,residential,,,вулиця
256472447,3-тя вулиця,residential,,,вулиця
257373402,вулиця 9 Травня,tertiary,,,вулиця
260426101,вулиця Івана Кавалерідзе,residential,,,вулиця
260537216,вулиця 4-та Алея,residential,,,вулиця
260594914,Святошинська площа,tertiary,,,площа
260643017,26-та Садова вулиця,residential,,,вулиця
260903743,Мала Шияновська вулиця,residential,,,вулиця
262636740,вулиця Академіка Баха,residential,,,вулиця
263846716,36-та Садова вулиця,residential,,,вулиця
263846718,35-та Садова вулиця,residential,,,вулиця
264596803,Новокостянтинівська вулиця,primary_link,,,вулиця
271172809,"Ягідна вулиця, Заїзд 7, Синьоозерна 10",residential,,,вулиця
271187279,1-ша Синьоозерна вулиця,residential,,,вулиця
272225570,Спуск Ельдорадо,cycleway,,False,спуск
274130951,Кільцевий провулок,residential,,,провулок
276277519,вулиця Самійла Кішки,tertiary,,,вулиця
279515456,Головна алея,track,,False,алея
281176686,вулиця Справедливості,residential,,,вулиця
282360608,Чабанівська вулиця,residential,,,вулиця
282904421,Ремісничий провулок,residential,,,провулок
284350617,Чорнобильський провулок,service,,,провулок
287698651,вулиця Володимира Наумовича,residential,,,вулиця
289848386,Микільський провулок,residential,,,провулок
289859058,вулиця Джона Маккейна,tertiary,,,вулиця
289864397,Садово-Ботанічна вулиця,tertiary,,,вулиця
289885127,Лукʼянівська площа,residential,,,площа
290293330,Надʼярна вулиця,tertiary,,,вулиця
291449585,Лемківська площа,,square,,площа
291702278,Радомишльська вулиця,residential,,,вулиця
292007560,Макіївський провулок,residential,,,провулок
293125206,вулиця Старицького,residential,,,вулиця
293914633,вулиця Юрія Липи,residential,,,вулиця
295556121,Конча-Озерна вулиця,residential,,,вулиця
295563030,2-га Газопровідна вулиця,residential,,,вулиця
295880372,"Яблунева вулиця, Заїзд 8, Синьоозерна 10",path,,False,вулиця
297177257,Гладківська вулиця,service,,,вулиця
298140780,Херсонський провулок,residential,,,провулок
298418261,алея Мучеників,footway,,False,алея
302901580,вулиця Зв'язківців,tertiary,,,вулиця
303916314,Дружківська вулиця,residential,,,вулиця
305436626,площа Героїв УПА,,square,,площа
305551158,вулиця Георгія Дудника,residential,,,вулиця
305584670,Приладний провулок,residential,,,провулок
307301486,Чигиринський провулок,service,,,провулок
307784712,вулиця Івана Труша,residential,,,вулиця
308126327,провулок Радистів,residential,,,провулок
308327188,Слов'янська вулиця,living_street,,False,вулиця
309485316,Скомороська вулиця,residential,,,вулиця
311905502,Добробутна вулиця,residential,,,вулиця
311906777,Скіфська вулиця,residential,,,вулиця
311978831,Київська вулиця,residential,,,вулиця
312679886,Полянський провулок,service,,,провулок
313697958,провулок Айвазовського,residential,,,провулок
313942989,провулок Мар’яна Гаденка,residential,,,провулок
316122314,Святоджерельна вулиця,construction,,False,вулиця
316411324,провулок Архітектора Івана Зарудного,residential,,,провулок
316655994,Позняківська вулиця,service,,,вулиця
317068320,Оскольська вулиця,residential,,,вулиця
318283610,провулок Миколи Садовського,path,,False,провулок
318283623,Дендрологічний провулок,residential,,,провулок
318283624,провулок Олександра Воїнова,living_street,,False,провулок
318493065,Жулянська вулиця,residential,,,вулиця
320801686,вулиця Східно-Дальня,residential,,,вулиця
320801960,вулиця Чайковського,residential,,,вулиця
323408790,Телеграфний провулок,residential,,,провулок
323414166,Бахчисарайська вулиця,residential,,,вулиця
323813104,провулок Степана Ерастова,residential,,,провулок
324310978,Осокорський провулок,living_street,,False,провулок
324373544,Макарівська вулиця,residential,,,вулиця
324619627,Новомакарівська вулиця,residential,,,вулиця
324619787,Мирна вулиця,path,,False,вулиця
324624683,Квітучий провулок,residential,,,провулок
324892857,Шепетівська вулиця,residential,,,вулиця
328454948,вулиця Василя Біднова,service,,,вулиця
330588044,Мефодіївський провулок,residential,,,провулок
331181434,провулок Анатолія Кудрицького,residential,,,провулок
333923452,Сімферопольська вулиця,residential,,,вулиця
334372705,Литовський провулок,living_street,,False,провулок
334903239,Плодова вулиця,residential,,,вулиця
336648883,Зовнішня вулиця,residential,,,вулиця
337007495,Вічова вулиця,residential,,,вулиця
339188401,Барикадна вулиця,living_street,,False,вулиця
339241145,вулиця Вишгородська,service,,,вулиця
339551813,Богданівська вулиця,residential,,,вулиця
339794720,Тернопільська вулиця,service,,,вулиця
340197072,Лисогірськв вулиця,service,,,вулиця
340238342,207-ма Садова вулиця,residential,,,вулиця
341405418,провулок Панаса Мирного,residential,,,провулок
342978696,вулиця Василя Симоненка,service,,,вулиця
345639277,Обсерваторний провулок,service,,,провулок
345681537,вулиця Петра Радченка,residential,,,вулиця
352161687,Жмеринський провулок,path,,False,провулок
353637175,вулиця Омеляна Поповича,service,,,вулиця
359601375,провулок Автогенний,service,,,провулок
363582045,Токмацький провулок,pedestrian,,,провулок
363582054,вулиця Іси Мунаєва,residential,,,вулиця
364291999,вулиця Шляховиків,residential,,,вулиця
364521248,Нижньоюрківська вулиця,residential,,,вулиця
365525618,Петрівський провулок,residential,,,провулок
366867061,вулиця Олександра Полякова,service,,,вулиця
367266870,Кузьминський провулок,residential,,,провулок
368122368,Мальовничий провулок,residential,,,провулок
368831750,Понтонний міст,footway,,False,міст
369715137,вулиця Петра Панча,residential,,,вулиця
370065236,вулиця Дніпрової Чайки,residential,,,вулиця
370065238,вулиця Академіка Оппокова,residential,,,вулиця
370366242,Вовчогірський провулок,residential,,,провулок
373092060,Дніпрова вулиця,residential,,,вулиця
373201301,Дніпровий провулок,service,,,провулок
373636999,вулиця Андрія Кизила,residential,,,вулиця
374106204,Пирнівська вулиця,residential,,,вулиця
374106205,Свято-Георгіївська вулиця,residential,,,вулиця
376514481,Запашний провулок,residential,,,провулок
376514483,Щасливий провулок,residential,,,провулок
377467053,провулок Рататюків,residential,,,провулок
377976711,3-тя Дамбова вулиця,residential,,,вулиця
377991047,10-та Лугова вулиця,residential,,,вулиця
377991050,2-га Лугова вулиця,residential,,,вулиця
378138318,Видова вулиця,residential,,,вулиця
378138319,Яровий провулок,residential,,,провулок
378142780,106-та Садова вулиця,residential,,,вулиця
378142781,111-та Садова вулиця,residential,,,вулиця
378142782,99-та Садова вулиця,residential,,,вулиця
379737692,вулиця Сергія Данченка,residential,,,вулиця
383710380,Яворівський провулок,residential,,,провулок
384758899,Естонський провулок,residential,,,провулок
384758900,Овочевий провулок,residential,,,провулок
390815571,Фіалкова вулиця,residential,,,вулиця
400201610,Черкаська вулиця,tertiary,,,вулиця
403647996,Ружинський провулок,pedestrian,,,провулок
406837573,вулиця Івана Бойка,residential,,,вулиця
411411037,Гаражна вулиця,residential,,,вулиця
411610424,Каштанова алея,footway,,False,алея
413241738,площа Конституції,pedestrian,square,,площа
415786869,Родини Рубанів вулиця,residential,,,вулиця
416660347,вулиця Вітавська,residential,,,вулиця
421495844,провулок Івана Кочерги,residential,,,провулок
421881252,Малосадова вулиця,residential,,,вулиця
428107743,Зарубинецька вулиця,residential,,,вулиця
431589291,Південна вулиця,residential,,,вулиця
431830383,вулиця Остапа Вересая,residential,,,вулиця
432072488,Куричівська вулиця,residential,,,вулиця
432072489,Помильська вулиця,residential,,,вулиця
432821180,площа Івана Франка,residential,,,площа
432987728,Грецька набережна,footway,,False,набережна
435092134,Кукурудзяний проїзд,residential,,,проїзд
438645753,Калинова вулиця,residential,,,вулиця
439563698,площа Героїв Чернігова,secondary,,,площа
439760647,4-та вулиця,residential,,,вулиця
439760648,6-та вулиця,residential,,,вулиця
439760649,7-ма вулиця,residential,,,вулиця
439760650,5-та вулиця,residential,,,вулиця
441400224,Редьчинська вулиця,residential,,,вулиця
441794081,Туєва алея,footway,,False,алея
445926706,Набережна вулиця,residential,,,набережна
445926710,провулок Костянтина Михальчука,residential,,,провулок
446194444,Холмська площа,secondary,,,площа
449214909,вулиця Полонської-Василенко,residential,,,вулиця
455123772,бульвар Тадея Рильського,residential,,,бульвар
456160678,Машиністівська вулиця,residential,,,вулиця
457621386,вулиця Озерна,residential,,,вулиця
457621387,вулиця Соснова,residential,,,вулиця
457621388,вулиця 1-ша Садова,residential,,,вулиця
457621389,вулиця 4-та Садова,residential,,,вулиця
457621390,вулиця 6-та Садова,residential,,,вулиця
457621391,вулиця 2-га Садова,residential,,,вулиця
457668859,Поштова площа,pedestrian,,,площа
462547484,Цегельний провулок,service,,,провулок
477467049,вулиця Калиновий Ріг,residential,,,вулиця
477467051,Луківська вулиця,residential,,,вулиця
477467715,проїзд Калиновий Ріг,residential,,,проїзд
477467716,Луківський провулок,residential,,,провулок
480652100,Святославська вулиця,residential,,,вулиця
480654246,провулок Ушинського,service,,,провулок
482517253,вулиця Золоті Джерела,residential,,,вулиця
482517254,вулиця Жуків Затон,residential,,,вулиця
483126962,вулиця Сергія Миронова,residential,,,вулиця
483330963,Софронівський провулок,service,,,провулок
483528204,Старожитомирський провулок,residential,,,провулок
483661332,Мостицька вулиця,tertiary,,,вулиця
483782381,Рощинський провулок,residential,,,провулок
484133845,37-ма Садова вулиця,residential,,,вулиця
484597166,вулиця Тараса Трясила,residential,,,вулиця
485133091,Контактна вулиця,residential,,,вулиця
485601102,Суміжна вулиця,residential,,,вулиця
485944075,Салютний провулок,residential,,,провулок
486232351,Добруська вулиця,residential,,,вулиця
486397907,Новокодацька вулиця,service,,,вулиця
486421350,вулиця Багратіона,service,,,вулиця
486421372,Аеродромна вулиця,residential,,,вулиця
486445198,1-ша Залізнична вулиця,residential,,,вулиця
486457461,202-га Садова вулиця,residential,,,вулиця
486466921,Новодачний провулок,residential,,,провулок
486477122,вулиця Євгена Плужника,residential,,,вулиця
486477125,вулиця Леся Танюка,residential,,,вулиця
486612203,вулиця Ціолковського,residential,,,вулиця
486643228,Райгородська вулиця,residential,,,вулиця
486670378,Вчительський провулок,residential,,,провулок
486820258,Молодіжна вулиця,residential,,,вулиця
486820271,Сарматський провулок,residential,,,провулок
486882099,Грушева вулиця,residential,,,вулиця
487515706,Моторна вулиця,service,,,вулиця
487803932,Орбітна вулиця,residential,,,вулиця
487851778,вулиця Софії Русової,residential,,,вулиця
487851790,Мала Колекторна вулиця,residential,,,вулиця
488043588,вулиця Тараса Шевченка,residential,,,вулиця
488043590,вулиця Михайла Булгакова,residential,,,вулиця
488048740,Західно-Кільцева вулиця,residential,,,вулиця
488048748,5-й Лісо-Степовий провулок,residential,,,провулок
488048749,Ожинова вулиця,residential,,,вулиця
488048751,Фісташкова вулиця,residential,,,вулиця
488048753,Маньківська вулиця,residential,,,вулиця
488048757,Міжозерна вулиця,residential,,,вулиця
488048764,Наводницька вулиця,residential,,,вулиця
488048767,3-тя Приозерна вулиця,residential,,,вулиця
488048768,Ізвіліста вулиця,residential,,,вулиця
488048769,2-га Приозерна вулиця,residential,,,вулиця
488048770,4-та Приозерна вулиця,residential,,,вулиця
488048771,5-та Приозерна вулиця,residential,,,вулиця
488048778,вулиця Дубка,residential,,,вулиця
488048779,Персикова вулиця,residential,,,вулиця
488048781,Сливова вулиця,residential,,,вулиця
488048782,вулиця Берізоньки,residential,,,вулиця
488048784,12-та вулиця Ентузіастів,residential,,,вулиця
488067360,Лісова вулиця,residential,,,вулиця
488067362,вулиця Кленовий Узвіз,residential,,,вулиця
488088791,Дунайська вулиця,residential,,,вулиця
492849901,Лісний провулок,residential,,,провулок
494984463,Олевська вулиця,residential,,,вулиця
499280737,вулиця Петра Курінного,residential,,,вулиця
500507335,Торгова площа,,square,,площа
502230391,Площа героїв парку перемоги,,square,,площа
502815972,Донецький провулок,residential,,,провулок
504226924,вулиця Михайла Петренка,living_street,,False,вулиця
504748272,провулок Всеволода Петріва,residential,,,провулок
505610882,"Спуск ""Дупло""",path,,False,спуск
505611545,"Спуск ""До труб""",path,,False,спуск
511548181,Горіхова вулиця,residential,,,вулиця
517457842,Вітовецька вулиця,tertiary,,,вулиця
517463231,площа Сергія Набоки,secondary,,,площа
526435914,Молочанська вулиця,residential,,,вулиця
532074602,Запорізька вулиця,service,,,вулиця
555261330,провулок Івана Франка 1-й,residential,,,провулок
555264188,1-й Польовий провулок,residential,,,провулок
555283588,Бортницький провулок,residential,,,провулок
555461890,Вільнюська вулиця,residential,,,вулиця
555488934,провулок Захисників,residential,,,провулок
555488949,вулиця Вірності,residential,,,вулиця
555488955,Свято-Троїцька вулиця,residential,,,вулиця
555488956,Відважний провулок,residential,,,провулок
555488957,вулиця Національної Гвардії,residential,,,вулиця
555488958,Прикордонна вулиця,residential,,,вулиця
556801604,вулиця Максимовича,residential,,,вулиця
558872720,вулиця Миколи Плавʼюка,residential,,,вулиця
588877806,Новозабарська вулиця,service,,,вулиця
589616511,Богатирський проїзд,residential,,,проїзд
591195188,вулиця Новорічна,residential,,,вулиця
592305387,Редьчинський проїзд,residential,,,проїзд
601172838,Волошкова вулиця,residential,,,вулиця
606300866,Переїзд по трубі,path,,False,переїзд
611882674,Бігова вулиця,residential,,,вулиця
614094633,вулиця Лейбніца,residential,,,вулиця
616350776,алея Муз,pedestrian,,,алея
621681276,3-тя Синьоозерна вулиця,residential,,,вулиця
621681279,5-та Синьоозерна вулиця,residential,,,вулиця
622281791,Призалізнична вулиця,residential,,,вулиця
623239575,Місячна вулиця,residential,,,вулиця
623542050,11-та Абрикосова вулиця,residential,,,вулиця
623542051,10-та Абрикосова вулиця,residential,,,вулиця
623542052,9-та Абрикосова вулиця,residential,,,вулиця
627564617,Штучний міст,footway,,False,міст
636623246,Пішохідний провулок,residential,,,провулок
636625910,Бугорний провулок,residential,,,провулок
636749793,Садово-Набережна вулиця,residential,,,вулиця
636788660,провулок Миколи Бурачека,residential,,,провулок
636788710,Пересіченський провулок,residential,,,провулок
636823782,Прорізний провулок,service,,,провулок
636888185,Супійський провулок,residential,,,провулок
640276866,площа Михайла Загороднього,secondary,,,площа
641264600,вулиця Васнєцова,service,,,вулиця
641269512,Бескидська вулиця,residential,,,вулиця
651716645,вулиця Олександра Олеся,residential,,,вулиця
660559170,міст над Володимирським узвозом,cycleway,,False,міст
668429514,вулиця Георгія Нарбута,service,,,вулиця
669444872,2-й провулок Гоголя,residential,,,провулок
670459375,вулиця Генерала Грекова,construction,,False,вулиця
670619590,1-й Тупіковий провулок,residential,,,провулок
671584146,Санітарна вулиця,residential,,,вулиця
672986686,Бессарабський проїзд,primary,,,проїзд
673418208,6-та Синьоозерна вулиця,residential,,,вулиця
674489121,Хутірський провулок,residential,,,провулок
674654698,вулиця Степана Дуки,residential,,,вулиця
677005902,провулок Миру,residential,,,провулок
677037167,вулиця Вознесенський Яр,residential,,,вулиця
681035065,Бакинський провулок,residential,,,провулок
682417477,Боровинська вулиця,residential,,,вулиця
685266766,вулиця Інтернаціонального Легіону,residential,,,вулиця
685511893,Райдужний провулок,residential,,,провулок
685707619,вулиця Григорія Голоскевича,track,,False,вулиця
687438589,Вітовецький провулок,residential,,,провулок
696096321,вулиця Сонячний Шлях,residential,,,вулиця
704917226,вулиця Пилипа Морачевського,service,,,вулиця
710699995,вулиця Максима Славинського,residential,,,вулиця
